SYMBOL,ISIN,Security Name,Band,Sector_NSE,Category,MC_Map_Symbol,Sector,Industry,MC_Name,Hyperlink,Exchange
SOMICONVEY,INE323J01019,Somi Conveyor Beltings Limited,20,,,SOMICONVEY,Miscellaneous,Rubber,Somi Conveyor,http://www.moneycontrol.com/india/stockpricequote/rubber/somiconveyorbeltings/SCB,NSE
SONASTEER,INE643A01035,Sona Koyo Steering Systems Limited,20,,,SONASTEER,Automotive,Auto Ancillaries,Sona Koyo Stee,http://www.moneycontrol.com/india/stockpricequote/autoancillaries/sonakoyosteeringsystems/SKS04,NSE
SONATSOFTW,INE269A01021,Sonata Software Limited,20,IT,,SONATSOFTW,Technology,Computers - Software Medium & Small,Sonata,http://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/sonatasoftware/SS42,NSE
SORILINFRA,INE034H01016,SORIL Infra Resources Limited,20,,,SORILINFRA,Manufacturing,Textiles - Readymade Apparels,Soril Infra Res,http://www.moneycontrol.com/india/stockpricequote/textilesreadymadeapparels/sorilinfraresources/IRS01,NSE
SOTL,INE035D01012,Savita Oil Technologies Limited,20,,,SOTL,Chemicals,Petrochemicals,Savita Oil Tech,http://www.moneycontrol.com/india/stockpricequote/petrochemicals/savitaoiltechnologies/SOT01,NSE
SOUTHBANK,INE683A01023,The South Indian Bank Limited,No Band,FINANCIAL SERVICES,Derivative Product  / Nifty Low Volatility 50 Index/ NIFTY Private Bank,SOUTHBANK,Banking/Finance,Banks - Private Sector,South Ind Bk,http://www.moneycontrol.com/india/stockpricequote/banksprivatesector/southindianbank/SIB,NSE
SPAL,INE212I01016,S. P. Apparels Limited,20,,,,,,,,NSE
SPARC,INE232I01014,Sun Pharma Advanced Research Company Limited,20,PHARMA,,SPARC,Pharmaceuticals,Pharmaceuticals,Sun Pharma Adv,http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/sunpharmaadvancedresearchcompany/SPA,NSE
SPECIALITY,INE247M01014,Speciality Restaurants Limited,20,,,SPECIALITY,Services,Hotels,Speciality Rest,http://www.moneycontrol.com/india/stockpricequote/hotels/specialityrestaurants/SR06,NSE
SPHEREGSL,INE737B01033,Sphere Global Services Limited,20,,,SPHEREGSL,Media,Computers - Software,Sphere Global,http://www.moneycontrol.com/india/stockpricequote/computerssoftware/sphereglobalservices/CC22,NSE
SPIC,INE147A01011,Southern Petrochemicals Industries Corporation  Limited,20,,,SPIC,Chemicals,Fertilisers,SPIC,http://www.moneycontrol.com/india/stockpricequote/fertilisers/southernpetrochemicalindustriescorporation/SPI01,NSE
SPICEMOBI,INE927C01020,Spice Mobility Limited,10,,,SPICEMOBI,Technology,Telecommunications - Equipment,Spice Mobility,http://www.moneycontrol.com/india/stockpricequote/telecommunicationsequipment/spicemobility/S13,NSE
SPLIL,INE978G01016,SPL Industries Limited,20,,,SPLIL,Manufacturing,Textiles - Readymade Apparels,SPL Industries,http://www.moneycontrol.com/india/stockpricequote/textilesreadymadeapparels/splindustries/SPL9,NSE
SPMLINFRA,INE937A01023,SPML Infra Limited,20,,,SPMLINFRA,Cement/Construction,Construction & Contracting - Civil,SPML Infra,http://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/spmlinfra/SPM05,NSE
SPTL,INE501W01021,Sintex Plastics Technology Limited,20,,,SPTL,Manufacturing,Plastics,Sintex Plastics,http://www.moneycontrol.com/india/stockpricequote/plastics/sintexplasticstechnology/SPT,NSE
SQSBFSI,INE201K01015,SQS India BFSI Limited,20,,,SQSBFSI,Technology,Computers - Software,SQS India BFSI,http://www.moneycontrol.com/india/stockpricequote/computerssoftware/sqsindiabfsi/TGS01,NSE
SREEL,INE099F01013,Sreeleathers Limited,10,,,SREEL,Cons Non-Durable,Leather Products,Sreeleathers,http://www.moneycontrol.com/india/stockpricequote/leatherproducts/sreeleathers/S20,NSE
SREINFRA,INE872A01014,SREI Infrastructure Finance Limited,No Band,FINANCIAL SERVICES,Derivative Product,SREINFRA,Banking/Finance,Finance - Leasing & Hire Purchase,SREI Infra,http://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/sreiinfrastructurefinance/SRE02,NSE
SRF,INE647A01010,SRF Limited,No Band,TEXTILES,Derivative Product,SRF,Manufacturing,Textiles - Manmade,SRF,http://www.moneycontrol.com/india/stockpricequote/textilesmanmade/srf/SRF,NSE
SRHHYPOLTD,INE917H01012,Sree Rayalaseema Hi-Strength Hypo Limited,10,,,SRHHYPOLTD,Chemicals,Chemicals,Sree Rayalaseem,http://www.moneycontrol.com/india/stockpricequote/chemicals/sreerayalaseemahistrengthhyp/SRH03,NSE
SRIPIPES,INE943C01027,Srikalahasthi Pipes Limited,20,,,SRIPIPES,Metals & Mining,Steel - Pig Iron,Srikalahasthi,http://www.moneycontrol.com/india/stockpricequote/steelpigiron/srikalahasthipipes/LI03,NSE
SRSLTD,INE219H01039,SRS Limited,5,,,,,,,,NSE
SRTRANSFIN,INE721A01013,Shriram Transport Finance Company Limited,No Band,FINANCIAL SERVICES,Derivative Product,SRTRANSFIN,Banking/Finance,Finance - Leasing & Hire Purchase,Shriram Trans,http://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/shriramtransportfinancecorporation/STF,NSE
SSWL,INE802C01017,Steel Strips Wheels Limited,20,,,SSWL,Automotive,Auto Ancillaries,Steel Str Wheel,http://www.moneycontrol.com/india/stockpricequote/autoancillaries/steelstripswheels/SSW02,NSE
STAR,INE939A01011,Strides Shasun Limited,No Band,PHARMA,Derivative Product,STAR,Pharmaceuticals,Pharmaceuticals,Strides Shasun,http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/stridesshasun/SA10,NSE
STARCEMENT,INE460H01021,Star Cement Limited,20,CEMENT & CEMENT PRODUCTS,,STARCEMENT,Metals & Mining,Steel - Medium & Small,Star Cement,http://www.moneycontrol.com/india/stockpricequote/steelmediumsmall/starcement/SFC02,NSE
STARPAPER,INE733A01018,Star Paper Mills Limited,20,,,STARPAPER,Manufacturing,Paper,Star Paper,http://www.moneycontrol.com/india/stockpricequote/paper/starpapermills/SPM04,NSE
STEELXIND,INE503B01013,STEEL EXCHANGE INDIA LIMITED,5,,,STEELXIND,Metals & Mining,Steel - Large,Steel Exchange,http://www.moneycontrol.com/india/stockpricequote/steellarge/steelexchangeindia/SEI02,NSE
STEL,INE577L01016,Stel Holdings Limited,10,,,STEL,Banking/Finance,Finance - Investments,STEL Holdings,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/stelholdings/STE01,NSE
STERLINBIO,INE324C01038,Sterling Biotech Limited,20,,,STERLINBIO,Pharmaceuticals,Pharmaceuticals,Sterling Bio,http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/sterlingbiotech/SB11,NSE
STERTOOLS,INE334A01023,Sterling Tools Limited,20,,,STERTOOLS,Manufacturing,Fasteners,Sterling Tools,http://www.moneycontrol.com/india/stockpricequote/fasteners/sterlingtools/ST,NSE
STINDIA,INE090C01019,STI India Limited,5,,,STINDIA,Manufacturing,Textiles - Spinning - Cotton Blended,STI India,http://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/stiindia/STI01,NSE
STRTECH,INE089C01029,Sterlite Technologies Limited,20,TELECOM,NIFTY 500 Index/NIFTY MidSmallcap 400/NIFTY Smallcap 250/NIFTY Free float Smallcap 100,STRTECH,Telecom,Cables - Telephone,Sterlite Techno,http://www.moneycontrol.com/india/stockpricequote/cablestelephone/sterlitetechnologies/ST20,NSE
SUBEX,INE754A01014,Subex Limited,20,,,SUBEX,Technology,Computers - Software Medium & Small,Subex,http://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/subex/S15,NSE
SUBROS,INE287B01021,Subros Limited,20,,,SUBROS,Automotive,Auto Ancillaries,Subros,http://www.moneycontrol.com/india/stockpricequote/autoancillaries/subros/S07,NSE
SUDARSCHEM,INE659A01023,Sudarshan Chemical Industries Limited,20,CHEMICALS,NIFTY 500 Index/ NIFTY MidSmallcap 400/NIFTY Smallcap 250,SUDARSCHEM,Chemicals,Dyes & Pigments,Sudarshan Chem,http://www.moneycontrol.com/india/stockpricequote/dyespigments/sudarshanchemicalindustries/SCI08,NSE
SUMEETINDS,INE235C01010,Sumeet Industries Limited,20,,,SUMEETINDS,Manufacturing,Textiles - Manmade,Sumeet Ind,http://www.moneycontrol.com/india/stockpricequote/textilesmanmade/sumeetindustries/SI45,NSE
SUMMITSEC,INE519C01017,Summit Securities Limited,20,,,SUMMITSEC,Banking/Finance,Finance - Investments,Summit Sec,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/summitsecurities/SS56,NSE
SUNCLAYLTD,INE105A01035,Sundaram Clayton Limited,20,,,SUNCLAYLTD,Automotive,Auto Ancillaries,Sundaram-Clayto,http://www.moneycontrol.com/india/stockpricequote/autoancillaries/sundaramclayton/SC,NSE
SUNDARAM,INE108E01023,Sundaram Multi Pap Limited,20,,,SUNDARAM,Miscellaneous,Printing & Stationery,Sundaram Multi,http://www.moneycontrol.com/india/stockpricequote/printingstationery/sundarammultipap/SMP02,NSE
SUNDARMFIN,INE660A01013,Sundaram Finance Limited,20,,,SUNDARMFIN,Banking/Finance,Finance - Leasing & Hire Purchase,Sundaram Fin,http://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/sundaramfinance/SF20,NSE
SUNDRMBRAK,INE073D01013,Sundaram Brake Linings Limited,10,,,SUNDRMBRAK,Automotive,Auto Ancillaries,Sundaram Brake,http://www.moneycontrol.com/india/stockpricequote/autoancillaries/sundarambrakelinings/SBL,NSE
SUNDRMFAST,INE387A01021,Sundram Fasteners Limited,20,AUTOMOBILE,,SUNDRMFAST,Manufacturing,Fasteners,Sundram,http://www.moneycontrol.com/india/stockpricequote/fasteners/sundramfasteners/SF23,NSE
SUNFLAG,INE947A01014,Sunflag Iron And Steel Company Limited,20,,,SUNFLAG,Metals & Mining,Steel - Rolling,Sunflag Iron,http://www.moneycontrol.com/india/stockpricequote/steelrolling/sunflagironsteelcompany/SIS05,NSE
SUNILHITEC,INE305H01028,Sunil Hitech Engineers Limited,20,,,SUNILHITEC,Engineering,Power - Transmission & Equipment,Sunil HitechEng,http://www.moneycontrol.com/india/stockpricequote/powertransmissionequipment/sunilhitechengineers/SHE,NSE
SUNPHARMA,INE044A01036,Sun Pharmaceutical Industries Limited,No Band,PHARMA,Derivative Product/ Nifty 50,SUNPHARMA,Pharmaceuticals,Pharmaceuticals,Sun Pharma,http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/sunpharmaceuticalindustries/SPI,NSE
SUNTECK,INE805D01034,Sunteck Realty Limited,20,CONSTRUCTION,,SUNTECK,Retail/Real Estate,Construction & Contracting - Real Estate,Sunteck Realty,http://www.moneycontrol.com/india/stockpricequote/constructioncontractingrealestate/sunteckrealty/SR05,NSE
SUNTV,INE424H01027,Sun TV Network Limited,No Band,MEDIA & ENTERTAINMENT,Derivative Product/Nifty Midcap 50,,,,,,NSE
SUPERHOUSE,INE712B01010,Superhouse Limited,20,,,SUPERHOUSE,Cons Non-Durable,Leather Products,Superhouse,http://www.moneycontrol.com/india/stockpricequote/leatherproducts/superhouse/SL,NSE
SUPPETRO,INE663A01017,Supreme Petrochem Limited,20,CHEMICALS,,SUPPETRO,Chemicals,Petrochemicals,Supreme Petro,http://www.moneycontrol.com/india/stockpricequote/petrochemicals/supremepetrochem/SP,NSE
SUPRAJIT,INE399C01030,Suprajit Engineering Limited,20,AUTOMOBILE,,SUPRAJIT,Automotive,Auto Ancillaries,Suprajit Eng,http://www.moneycontrol.com/india/stockpricequote/autoancillaries/suprajitengineering/SE15,NSE
SUPREMEIND,INE195A01028,Supreme Industries Limited,20,INDUSTRIAL MANUFACTURING,,SUPREMEIND,Manufacturing,Plastics,Supreme Ind,http://www.moneycontrol.com/india/stockpricequote/plastics/supremeindustries/SI48,NSE
SUPREMEINF,INE550H01011,Supreme Infrastructure India Limited,10,,,SUPREMEINF,Cement/Construction,Construction & Contracting - Civil,Supreme Infra,http://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/supremeinfrastructureindia/SII03,NSE
SUPREMETEX,INE651G01027,Supreme Tex Mart Limited,5,,,SUPREMETEX,Manufacturing,Textiles - Spinning - Cotton Blended,Supreme Tex,http://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/supremetexmart/STM03,NSE
SURANAIND,INE659D01019,Surana Industries Limited,5,,,SURANAIND,Metals & Mining,Steel - Rolling,Surana Ind,http://www.moneycontrol.com/india/stockpricequote/steelrolling/suranaindustries/SI80,NSE
SURYALAXMI,INE713B01026,Suryalakshmi Cotton Mills Limited,20,,,SURYALAXMI,Manufacturing,Textiles - Spinning - Cotton Blended,Suryalakshmi Co,http://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/suryalakshmicottonmills/SCM02,NSE
SURYAROSNI,INE335A01012,Surya Roshni Limited,20,,,SURYAROSNI,Metals & Mining,Steel - Tubes & Pipes,Surya Roshni,http://www.moneycontrol.com/india/stockpricequote/steeltubespipes/suryaroshni/SR01,NSE
SUTLEJTEX,INE645H01027,Sutlej Textiles and Industries Limited,20,,,SUTLEJTEX,Manufacturing,Textiles - General,Sutlej Textiles,http://www.moneycontrol.com/india/stockpricequote/textilesgeneral/sutlejtextilesindustries/STI9,NSE
SUVEN,INE495B01038,Suven Life Sciences Limited,20,PHARMA,,SUVEN,Pharmaceuticals,Pharmaceuticals,Suven Life Sci,http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/suvenlifesciences/SLS01,NSE
SUZLON,INE040H01021,Suzlon Energy Limited,No Band,INDUSTRIAL MANUFACTURING,Derivative Product/BSE 100 Index/NIFTY INFRASTRUCTURE,SUZLON,Engineering,Power - Generation & Distribution,Suzlon Energy,http://www.moneycontrol.com/india/stockpricequote/powergenerationdistribution/suzlonenergy/SE17,NSE
SWANENERGY,INE665A01038,Swan Energy Limited,20,TEXTILES,NIFTY Full Smallcap 100,SWANENERGY,Services,Trading,Swan Energy,http://www.moneycontrol.com/india/stockpricequote/trading/swanenergy/SM09,NSE
SWARAJENG,INE277A01016,Swaraj Engines Limited,20,,,SWARAJENG,Engineering,Engines,Swaraj Engines,http://www.moneycontrol.com/india/stockpricequote/engines/swarajengines/SE,NSE
SWELECTES,INE409B01013,Swelect Energy Systems Limited,20,,,SWELECTES,Engineering,Electric Equipment,Swelect Energy,http://www.moneycontrol.com/india/stockpricequote/electricequipment/swelectenergysystems/NPS,NSE
SYMPHONY,INE225D01027,Symphony Limited,20,CONSUMER GOODS,,SYMPHONY,Cons Durable,Consumer Goods - White Goods,Symphony,http://www.moneycontrol.com/india/stockpricequote/consumergoodswhitegoods/symphony/SCS04,NSE
SYNCOM,INE602K01014,Syncom Healthcare Limited,20,,,SYNCOM,Pharmaceuticals,Pharmaceuticals,Syncom Health,http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/syncomhealthcare/SH03,NSE
SYNDIBANK,INE667A01018,Syndicate Bank,No Band,FINANCIAL SERVICES,Derivative Product,SYNDIBANK,Banking/Finance,Banks - Public Sector,Syndicate Bank,http://www.moneycontrol.com/india/stockpricequote/bankspublicsector/syndicatebank/SB9,NSE
SYNGENE,INE398R01022,Syngene International Limited,20,PHARMA,,SYNGENE,Miscellaneous,Miscellaneous,Syngene Intl,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/syngeneinternational/SI10,NSE
TAINWALCHM,INE123C01018,Tainwala Chemical and Plastic (I) Limited,10,,,TAINWALCHM,Manufacturing,Plastics,Tainwala Chem,http://www.moneycontrol.com/india/stockpricequote/plastics/tainwalachemicalsplasticsindia/TCP,NSE
TAJGVK,INE586B01026,Taj GVK Hotels & Resorts Limited,20,,,TAJGVK,Services,Hotels,Taj GVK Hotels,http://www.moneycontrol.com/india/stockpricequote/hotels/tajgvkhotelsresorts/TGV,NSE
TAKE,INE142I01023,Take Solutions Limited,20,IT,,TAKE,Technology,Computers - Software Medium & Small,Take Solutions,http://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/takesolutions/TS09,NSE
TALBROAUTO,INE187D01011,Talbros Automotive Components Limited,10,,,TALBROAUTO,Automotive,Auto Ancillaries,Talbros Auto,http://www.moneycontrol.com/india/stockpricequote/autoancillaries/talbrosautomotivecomponents/TAC,NSE
TALWALKARS,INE502K01016,Talwalkars Better Value Fitness Limited,20,,,TALWALKARS,Miscellaneous,Miscellaneous,Talwalkars Fitn,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/talwalkarsbettervaluefitness/TBV,NSE
TANLA,INE483C01032,Tanla Solutions Limited,20,,,TANLA,Technology,Computers - Software Medium & Small,Tanla Solutions,http://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/tanlasolutions/TS11,NSE
TARAJEWELS,INE799L01016,Tara Jewels Limited,20,,,TARAJEWELS,Services,Diamond Cutting & Jewellery & Precious Metals,Tara Jewels,http://www.moneycontrol.com/india/stockpricequote/diamondcuttingjewellerypreciousmetals/tarajewels/TJ01,NSE
TARAPUR,INE747K01017,Tarapur Transformers Limited,10,,,TARAPUR,Engineering,Power - Transmission & Equipment,Tarapur Trans,http://www.moneycontrol.com/india/stockpricequote/powertransmissionequipment/tarapurtransformers/TT04,NSE
TARMAT,INE924H01018,Tarmat Limited,20,,,TARMAT,Cement/Construction,Construction & Contracting - Civil,Tarmat,http://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/tarmat/RT06,NSE
TASTYBITE,INE488B01017,Tasty Bite Eatables Limited,20,,,TASTYBITE,Food & Beverage,Food Processing,Tasty Bite,http://www.moneycontrol.com/india/stockpricequote/foodprocessing/tastybiteeatables/TBE,NSE
TATACHEM,INE092A01019,Tata Chemicals Limited,No Band,CHEMICALS,Derivative Product/Nifty Midcap 50,TATACHEM,Chemicals,Chemicals,Tata Chemicals,http://www.moneycontrol.com/india/stockpricequote/chemicals/tatachemicals/TC,NSE
TATACOFFEE,INE493A01027,Tata Coffee Limited,20,CONSUMER GOODS,,TATACOFFEE,Food & Beverage,Plantations - Tea & Coffee,Tata Coffee,http://www.moneycontrol.com/india/stockpricequote/plantationsteacoffee/tatacoffee/TC14,NSE
TATACOMM,INE151A01013,Tata Communications Limited,No Band,TELECOM,Derivative Product/Nifty Infrastructure Index/NIFTY Alpha 50 Index,TATACOMM,Telecom,Telecommunications - Service,Tata Comm,http://www.moneycontrol.com/india/stockpricequote/telecommunicationsservice/tatacommunications/TC17,NSE
TATAELXSI,INE670A01012,Tata Elxsi Limited,No Band,IT,Derivative Product/NIFTY IT/NIFTY Smallcap 250/NIFTY Full Smallcap 100/NIFTY Smallcap 50,TATAELXSI,Technology,Computers - Software,Tata Elxsi,http://www.moneycontrol.com/india/stockpricequote/computerssoftware/tataelxsi/TE,NSE
TATAGLOBAL,INE192A01025,Tata Global Beverages Limited,No Band,CONSUMER GOODS,Derivative Product/Nifty Midcap 50,TATAGLOBAL,Food & Beverage,Plantations - Tea & Coffee,Tata Global Bev,http://www.moneycontrol.com/india/stockpricequote/plantationsteacoffee/tataglobalbeverage/TT,NSE
TATAINVEST,INE672A01018,Tata Investment Corporation Limited,20,FINANCIAL SERVICES,NIFTY 500 Index/ NIFTY MidSmallcap 400/NIFTY Smallcap 250,TATAINVEST,Banking/Finance,Finance - Investments,Tata Inv Corp,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/tatainvestmentcorporation/TIC,NSE
TATAMETALI,INE056C01010,Tata Metaliks Limited,20,,,TATAMETALI,Metals & Mining,Steel - Pig Iron,Tata Metaliks,http://www.moneycontrol.com/india/stockpricequote/steelpigiron/tatametaliks/TM,NSE
TATAMOTORS,INE155A01022,Tata Motors Limited,No Band,AUTOMOBILE,Derivative Product/ Nifty 50,TATAMOTORS,Automotive,Auto - LCVs & HCVs,Tata Motors,http://www.moneycontrol.com/india/stockpricequote/autolcvshcvs/tatamotors/TM03,NSE
TATAMTRDVR,IN9155A01020,Tata Motors Limited,No Band,AUTOMOBILE,Derivative Product,TATAMTRDVR,Automotive,Auto - LCVs & HCVs,Tata Motors (D),http://www.moneycontrol.com/india/stockpricequote/autolcvshcvs/tatamotorsdvr/TMD,NSE
TATAPOWER,INE245A01021,Tata Power Company Limited,No Band,ENERGY,Derivative Product/Nifty Infrastructure Index/NIFTY Low Volatility 50 Index/NIFTY NEXT 50,TATAPOWER,Utilities,Power - Generation & Distribution,Tata Power,http://www.moneycontrol.com/india/stockpricequote/powergenerationdistribution/tatapowercompany/TPC,NSE
TATASPONGE,INE674A01014,Tata Sponge Iron Limited,20,METALS,,TATASPONGE,Metals & Mining,Steel - Sponge Iron,Tata Sponge,http://www.moneycontrol.com/india/stockpricequote/steelspongeiron/tataspongeiron/TSI,NSE
TATASTEEL,INE081A01012,Tata Steel Limited,No Band,METALS,Derivative Product/ Nifty 50/Nifty Dividend Opportunities 50 Index,TATASTEEL,Metals & Mining,Steel - Large,Tata Steel,http://www.moneycontrol.com/india/stockpricequote/steellarge/tatasteel/TIS,NSE
TBZ,INE760L01018,Tribhovandas Bhimji Zaveri Limited,20,,,TBZ,Services,Diamond Cutting & Jewellery & Precious Metals,Tribhovandas,http://www.moneycontrol.com/india/stockpricequote/diamondcuttingjewellerypreciousmetals/tribhovandasbhimjizaveri/TBZ,NSE
